170.503, 129.410, 6.034, 21.968 False
170.304, 129.411, 5.932, 22.001 False
170.108, 129.413, 5.849, 22.034 False
169.914, 129.415, 5.784, 22.067 False
169.722, 129.417, 5.732, 22.100 False
169.532, 129.418, 5.699, 22.133 False
169.342, 129.420, 5.672, 22.166 False
169.152, 129.422, 5.657, 22.199 False
168.963, 129.423, 5.640, 22.232 False
168.775, 129.425, 5.624, 22.265 False
168.587, 129.427, 5.604, 22.298 False
168.400, 129.428, 5.589, 22.331 False
168.214, 129.430, 5.579, 22.364 False
168.027, 129.432, 5.576, 22.397 False
167.841, 129.433, 5.574, 22.430 False
167.655, 129.435, 5.573, 22.463 False
167.468, 129.436, 5.572, 22.496 False
167.282, 129.438, 5.569, 22.529 False
167.097, 129.439, 5.566, 22.562 False
166.911, 129.441, 5.559, 22.595 False
166.726, 129.443, 5.552, 22.628 False
166.541, 129.444, 5.541, 22.661 False
166.356, 129.446, 5.529, 22.694 False
166.172, 129.447, 5.512, 22.727 False
165.989, 129.449, 5.496, 22.760 False
165.806, 129.450, 5.476, 22.793 False
165.624, 129.452, 5.455, 22.826 False
165.443, 129.453, 5.430, 22.859 False
165.262, 129.454, 5.403, 22.892 False
165.083, 129.456, 5.373, 22.925 False
164.905, 129.457, 5.345, 22.958 False
164.727, 129.459, 5.317, 22.991 False
164.551, 129.460, 5.297, 23.024 False
164.374, 129.461, 5.284, 23.057 False
164.198, 129.463, 5.277, 23.090 False
164.022, 129.464, 5.280, 23.123 False
163.846, 129.465, 5.288, 23.156 False
163.669, 129.467, 5.305, 23.189 False
163.491, 129.468, 5.326, 23.222 False
163.313, 129.469, 5.354, 23.255 False
163.133, 129.471, 5.384, 23.288 False
162.952, 129.472, 5.419, 23.321 False
162.770, 129.473, 5.455, 23.354 False
162.587, 129.475, 5.493, 23.387 False
162.403, 129.476, 5.526, 23.420 False
162.218, 129.477, 5.555, 23.453 False
162.032, 129.479, 5.580, 23.486 False
161.845, 129.480, 5.598, 23.519 False
161.658, 129.481, 5.612, 23.552 False
161.471, 129.482, 5.620, 23.585 False
161.284, 129.484, 5.624, 23.618 False
161.096, 129.485, 5.623, 23.651 False
160.909, 129.486, 5.620, 23.684 False
160.722, 129.487, 5.611, 23.717 False
160.535, 129.489, 5.601, 23.750 False
160.349, 129.490, 5.587, 23.783 False
160.164, 129.491, 5.573, 23.816 False
159.978, 129.492, 5.554, 23.849 False
159.794, 129.493, 5.536, 23.882 False
159.610, 129.494, 5.512, 23.915 False
159.427, 129.496, 5.489, 23.948 False
159.245, 129.496, 5.462, 23.981 False
159.064, 129.497, 5.438, 24.014 False
158.883, 129.497, 5.418, 24.047 False
158.703, 129.498, 5.405, 24.080 False
158.523, 129.499, 5.400, 24.113 False
158.343, 129.500, 5.401, 24.146 False
158.162, 129.501, 5.411, 24.179 False
157.981, 129.502, 5.425, 24.212 False
157.800, 129.503, 5.447, 24.245 False
157.617, 129.503, 5.471, 24.278 False
157.434, 129.504, 5.502, 24.311 False
157.249, 129.505, 5.534, 24.344 False
157.063, 129.506, 5.570, 24.377 False
156.877, 129.507, 5.603, 24.410 False
156.689, 129.508, 5.634, 24.443 False
156.500, 129.509, 5.661, 24.476 False
156.311, 129.509, 5.683, 24.509 False
156.121, 129.510, 5.700, 24.542 False
155.930, 129.511, 5.711, 24.575 False
155.740, 129.512, 5.719, 24.608 False
155.549, 129.512, 5.721, 24.641 False
155.359, 129.513, 5.720, 24.674 False
155.168, 129.514, 5.712, 24.707 False
154.978, 129.515, 5.702, 24.740 False
154.789, 129.515, 5.687, 24.773 False
154.600, 129.516, 5.672, 24.806 False
154.411, 129.517, 5.652, 24.839 False
154.224, 129.518, 5.632, 24.872 False
154.037, 129.518, 5.608, 24.905 False
153.850, 129.519, 5.585, 24.938 False
153.665, 129.520, 5.559, 24.971 False
153.480, 129.520, 5.539, 25.004 False
153.296, 129.521, 5.521, 25.037 False
153.113, 129.521, 5.509, 25.070 False
152.929, 129.522, 5.505, 25.103 False
152.745, 129.523, 5.506, 25.136 False
152.562, 129.523, 5.516, 25.169 False
152.377, 129.524, 5.529, 25.202 False
152.192, 129.524, 5.549, 25.235 False
152.006, 129.525, 5.572, 25.268 False
151.820, 129.525, 5.602, 25.301 False
151.632, 129.526, 5.633, 25.334 False
151.443, 129.526, 5.667, 25.367 False
151.253, 129.527, 5.699, 25.400 False
151.062, 129.527, 5.729, 25.433 False
150.870, 129.528, 5.753, 25.466 False
150.678, 129.528, 5.772, 25.499 False
150.485, 129.529, 5.787, 25.532 False
150.292, 129.529, 5.796, 25.565 False
150.098, 129.530, 5.802, 25.598 False
149.905, 129.530, 5.801, 25.631 False
149.712, 129.531, 5.798, 25.664 False
149.519, 129.531, 5.789, 25.697 False
149.326, 129.532, 5.779, 25.730 False
149.134, 129.532, 5.762, 25.763 False
148.943, 129.532, 5.744, 25.796 False
148.752, 129.533, 5.720, 25.829 False
148.562, 129.533, 5.698, 25.862 False
148.373, 129.534, 5.671, 25.895 False
148.185, 129.534, 5.645, 25.928 False
147.998, 129.534, 5.616, 25.961 False
147.811, 129.535, 5.589, 25.994 False
147.626, 129.535, 5.562, 26.027 False
147.441, 129.535, 5.541, 26.060 False
147.257, 129.536, 5.527, 26.093 False
147.072, 129.536, 5.519, 26.126 False
146.888, 129.536, 5.521, 26.159 False
146.704, 129.536, 5.527, 26.192 False
146.519, 129.537, 5.542, 26.225 False
146.334, 129.537, 5.560, 26.258 False
146.147, 129.537, 5.585, 26.291 False
145.960, 129.537, 5.612, 26.324 False
145.772, 129.537, 5.645, 26.357 False
145.583, 129.538, 5.678, 26.390 False
145.392, 129.538, 5.710, 26.423 False
145.201, 129.538, 5.738, 26.456 False
145.009, 129.538, 5.762, 26.489 False
144.816, 129.538, 5.780, 26.522 False
144.623, 129.539, 5.794, 26.555 False
144.430, 129.539, 5.803, 26.588 False
144.236, 129.539, 5.807, 26.621 False
144.043, 129.539, 5.808, 26.654 False
143.849, 129.539, 5.802, 26.687 False
143.656, 129.539, 5.796, 26.720 False
143.463, 129.540, 5.783, 26.753 False
143.271, 129.540, 5.770, 26.786 False
143.079, 129.540, 5.750, 26.819 False
142.888, 129.540, 5.729, 26.852 False
142.698, 129.540, 5.702, 26.885 False
142.509, 129.540, 5.675, 26.918 False
142.321, 129.540, 5.646, 26.951 False
142.133, 129.540, 5.620, 26.984 False
141.947, 129.540, 5.595, 27.017 False
141.761, 129.540, 5.576, 27.050 False
141.575, 129.540, 5.563, 27.083 False
141.390, 129.540, 5.556, 27.116 False
141.205, 129.540, 5.558, 27.149 False
141.019, 129.540, 5.565, 27.182 False
140.833, 129.540, 5.579, 27.215 False
140.646, 129.540, 5.597, 27.248 False
140.459, 129.540, 5.621, 27.281 False
140.271, 129.540, 5.646, 27.314 False
140.081, 129.540, 5.678, 27.347 False
139.891, 129.540, 5.709, 27.380 False
139.700, 129.540, 5.741, 27.413 False
139.507, 129.540, 5.770, 27.446 False
139.314, 129.540, 5.794, 27.479 False
139.120, 129.540, 5.813, 27.512 False
138.926, 129.540, 5.826, 27.545 False
138.732, 129.540, 5.836, 27.578 False
138.537, 129.540, 5.839, 27.611 False
138.342, 129.540, 5.840, 27.644 False
138.148, 129.540, 5.834, 27.677 False
137.954, 129.540, 5.827, 27.710 False
137.760, 129.540, 5.814, 27.743 False
137.567, 129.539, 5.800, 27.776 False
137.374, 129.539, 5.781, 27.809 False
137.182, 129.539, 5.761, 27.842 False
136.991, 129.539, 5.736, 27.875 False
136.800, 129.539, 5.709, 27.908 False
136.611, 129.539, 5.677, 27.941 False
136.423, 129.538, 5.646, 27.974 False
136.236, 129.537, 5.615, 28.007 False
136.049, 129.537, 5.589, 28.040 False
135.863, 129.537, 5.568, 28.073 False
135.678, 129.537, 5.553, 28.106 False
135.493, 129.536, 5.547, 28.139 False
135.308, 129.536, 5.546, 28.172 False
135.123, 129.536, 5.554, 28.205 False
134.937, 129.535, 5.566, 28.238 False
134.751, 129.535, 5.585, 28.271 False
134.564, 129.535, 5.607, 28.304 False
134.376, 129.534, 5.634, 28.337 False
134.187, 129.534, 5.661, 28.370 False
133.998, 129.534, 5.683, 28.403 False
133.808, 129.533, 5.700, 28.436 False
133.618, 129.533, 5.701, 28.469 False
133.428, 129.533, 5.692, 28.502 False
133.239, 129.532, 5.666, 28.535 False
133.051, 129.532, 5.629, 28.568 False
132.865, 129.532, 5.573, 28.601 False
132.681, 129.531, 5.506, 28.634 False
132.500, 129.531, 5.425, 28.667 False
132.322, 129.530, 5.331, 28.700 False
132.148, 129.530, 5.224, 28.733 False
131.978, 129.530, 5.106, 28.766 False
131.811, 129.529, 4.977, 28.799 False
131.650, 129.529, 4.831, 28.832 False
131.493, 129.529, 4.677, 28.865 False
131.342, 129.528, 4.521, 28.898 False
131.196, 129.528, 4.364, 28.931 False
131.055, 129.528, 4.209, 28.964 False
130.919, 129.527, 4.055, 28.997 False
130.789, 129.527, 3.903, 29.030 False
130.663, 129.526, 3.758, 29.063 False
130.541, 129.526, 3.618, 29.096 False
130.424, 129.525, 3.484, 29.129 False
130.312, 129.525, 3.354, 29.162 False
130.203, 129.525, 3.230, 29.195 False
130.098, 129.524, 3.110, 29.228 False
129.997, 129.524, 2.995, 29.261 False
129.900, 129.524, 2.884, 29.294 False
129.807, 129.523, 2.777, 29.327 False
129.717, 129.523, 2.674, 29.360 False
129.630, 129.523, 2.576, 29.393 False
129.546, 129.522, 2.481, 29.426 False
129.466, 129.522, 2.389, 29.459 False
129.388, 129.522, 2.301, 29.492 False
129.313, 129.522, 2.216, 29.525 False
129.241, 129.521, 2.135, 29.558 False
129.172, 129.521, 2.056, 29.591 False
129.105, 129.521, 1.980, 29.624 False
129.040, 129.521, 1.908, 29.657 False
128.978, 129.520, 1.838, 29.690 False
128.918, 129.520, 1.770, 29.723 False
128.861, 129.520, 1.705, 29.756 False
128.805, 129.520, 1.642, 29.789 False
128.752, 129.519, 1.582, 29.822 False
128.700, 129.519, 1.524, 29.855 False
128.651, 129.519, 1.468, 29.888 False
128.603, 129.519, 1.414, 29.921 False
128.557, 129.519, 1.363, 29.954 False
128.512, 129.518, 1.313, 29.987 False
128.470, 129.518, 1.265, 30.020 False
128.428, 129.518, 1.218, 30.053 False
128.389, 129.518, 1.174, 30.086 False
128.350, 129.518, 1.131, 30.119 False
128.315, 129.518, 1.056, 30.152 False
128.280, 129.518, 1.026, 30.185 False
128.247, 129.517, 0.969, 30.218 False
128.216, 129.517, 0.928, 30.251 False
128.186, 129.517, 0.877, 30.284 False
128.159, 129.517, 0.815, 30.317 False
128.133, 129.516, 0.753, 30.350 False
128.109, 129.516, 0.701, 30.383 False
128.087, 129.516, 0.659, 30.416 False
128.066, 129.516, 0.628, 30.449 False
128.045, 129.516, 0.626, 30.482 False
128.023, 129.516, 0.647, 30.515 False
128.000, 129.516, 0.676, 30.548 False
127.974, 129.515, 0.775, 30.581 False
127.942, 129.515, 0.985, 30.614 False
127.903, 129.515, 1.144, 30.647 False
127.861, 129.515, 1.254, 30.680 False
127.817, 129.515, 1.301, 30.713 False
127.772, 129.515, 1.360, 30.746 False
127.725, 129.514, 1.443, 30.779 False
127.673, 129.514, 1.569, 30.812 False
127.616, 129.514, 1.735, 30.845 False
127.553, 129.514, 1.889, 30.878 False
127.485, 129.513, 2.038, 30.911 False
127.413, 129.513, 2.180, 30.944 False
127.337, 129.513, 2.320, 30.977 False
127.255, 129.513, 2.461, 31.010 False
127.169, 129.512, 2.605, 31.043 False
127.078, 129.512, 2.751, 31.076 False
126.982, 129.511, 2.900, 31.109 False
126.881, 129.511, 3.051, 31.142 False
126.776, 129.511, 3.205, 31.175 False
126.664, 129.510, 3.360, 31.208 False
126.548, 129.510, 3.516, 31.241 False
126.427, 129.509, 3.673, 31.274 False
126.300, 129.509, 3.830, 31.307 False
126.168, 129.508, 3.988, 31.340 False
126.031, 129.508, 4.144, 31.373 False
125.889, 129.507, 4.299, 31.406 False
125.742, 129.507, 4.452, 31.439 False
125.590, 129.506, 4.602, 31.472 False
125.432, 129.506, 4.749, 31.505 False
125.271, 129.505, 4.887, 31.538 False
125.104, 129.505, 5.016, 31.571 False
124.934, 129.504, 5.135, 31.604 False
124.761, 129.503, 5.239, 31.637 False
124.584, 129.503, 5.332, 31.670 False
124.405, 129.502, 5.409, 31.703 False
124.223, 129.501, 5.477, 31.736 False
124.040, 129.501, 5.530, 31.769 False
123.855, 129.500, 5.575, 31.802 False
123.669, 129.500, 5.609, 31.835 False
123.482, 129.499, 5.638, 31.868 False
123.294, 129.498, 5.655, 31.901 False
123.106, 129.498, 5.665, 31.934 False
122.918, 129.497, 5.662, 31.967 False
122.730, 129.497, 5.658, 32.000 False
122.542, 129.496, 5.653, 32.033 False
122.354, 129.495, 5.654, 32.066 False
122.166, 129.495, 5.655, 32.099 False
121.978, 129.494, 5.660, 32.132 False
121.790, 129.494, 5.663, 32.165 False
121.601, 129.493, 5.668, 32.198 False
121.412, 129.493, 5.668, 32.231 False
121.224, 129.492, 5.668, 32.264 False
121.035, 129.492, 5.663, 32.297 False
120.847, 129.491, 5.658, 32.330 False
120.658, 129.491, 5.648, 32.363 False
120.471, 129.490, 5.638, 32.396 False
120.283, 129.490, 5.623, 32.429 False
120.096, 129.489, 5.609, 32.462 False
119.910, 129.489, 5.591, 32.495 False
119.724, 129.488, 5.574, 32.528 False
119.539, 129.488, 5.552, 32.561 False
119.355, 129.487, 5.532, 32.594 False
119.171, 129.487, 5.509, 32.627 False
118.988, 129.486, 5.486, 32.660 False
118.806, 129.486, 5.461, 32.693 False
118.624, 129.486, 5.437, 32.726 False
118.444, 129.485, 5.410, 32.759 False
118.264, 129.485, 5.384, 32.792 False
118.086, 129.485, 5.356, 32.825 False
117.908, 129.484, 5.329, 32.858 False
117.731, 129.484, 5.300, 32.891 False
117.555, 129.483, 5.272, 32.924 False
117.380, 129.483, 5.242, 32.957 False
117.206, 129.483, 5.213, 32.990 False
117.033, 129.483, 5.182, 33.023 False
116.861, 129.482, 5.153, 33.056 False
116.690, 129.482, 5.122, 33.089 False
116.520, 129.482, 5.092, 33.122 False
116.352, 129.482, 5.060, 33.155 False
116.184, 129.481, 5.030, 33.188 False
116.017, 129.481, 4.998, 33.221 False
115.850, 129.481, 4.997, 33.254 False
115.684, 129.481, 4.992, 33.287 False
115.517, 129.481, 4.978, 33.320 False
115.352, 129.480, 4.951, 33.353 False
115.188, 129.480, 4.920, 33.386 False
115.025, 129.480, 4.883, 33.419 False
114.863, 129.480, 4.847, 33.452 False
114.703, 129.480, 4.800, 33.485 False
114.544, 129.480, 4.746, 33.518 False
114.388, 129.480, 4.678, 33.551 False
114.234, 129.480, 4.608, 33.584 False
114.082, 129.479, 4.551, 33.617 False
113.932, 129.479, 4.508, 33.650 False
113.783, 129.479, 4.465, 33.683 False
113.635, 129.479, 4.426, 33.716 False
113.488, 129.479, 4.387, 33.749 False
113.343, 129.479, 4.351, 33.782 False
113.199, 129.479, 4.307, 33.815 False
113.057, 129.479, 4.261, 33.848 False
112.916, 129.479, 4.213, 33.881 False
112.777, 129.479, 4.166, 33.914 False
112.639, 129.479, 4.111, 33.947 False
112.504, 129.479, 4.050, 33.980 False
112.371, 129.480, 3.976, 34.013 False
112.241, 129.480, 3.896, 34.046 False
112.113, 129.480, 3.810, 34.079 False
111.988, 129.480, 3.732, 34.112 False
111.866, 129.480, 3.674, 34.145 False
111.744, 129.480, 3.636, 34.178 False
111.624, 129.480, 3.601, 34.211 False
111.504, 129.480, 3.570, 34.244 False
111.386, 129.480, 3.532, 34.277 False
111.269, 129.480, 3.489, 34.310 False
111.154, 129.481, 3.432, 34.343 False
111.041, 129.481, 3.372, 34.376 False
110.931, 129.481, 3.297, 34.409 False
110.823, 129.481, 3.220, 34.442 False
110.718, 129.481, 3.141, 34.475 False
110.615, 129.481, 3.073, 34.508 False
110.514, 129.482, 3.022, 34.541 False
110.414, 129.483, 2.988, 34.574 False
110.315, 129.483, 2.955, 34.607 False
110.217, 129.483, 2.922, 34.640 False
110.121, 129.483, 2.883, 34.673 False
110.025, 129.484, 2.847, 34.706 False
109.932, 129.484, 2.794, 34.739 False
109.840, 129.484, 2.742, 34.772 False
109.750, 129.484, 2.674, 34.805 False
109.663, 129.484, 2.615, 34.838 False
109.578, 129.484, 2.541, 34.871 False
109.495, 129.485, 2.480, 34.904 False
109.414, 129.485, 2.405, 34.937 False
109.336, 129.485, 2.335, 34.970 False
109.260, 129.485, 2.265, 35.003 False
109.186, 129.485, 2.209, 35.036 False
109.114, 129.485, 2.139, 35.069 False
109.044, 129.485, 2.085, 35.102 False
108.976, 129.485, 2.017, 35.135 False
108.911, 129.485, 1.961, 35.168 False
108.846, 129.486, 1.915, 35.201 False
108.783, 129.486, 1.879, 35.234 False
108.722, 129.486, 1.837, 35.267 False
108.661, 129.486, 1.804, 35.300 False
108.602, 129.486, 1.757, 35.333 False
108.544, 129.486, 1.722, 35.366 False
108.488, 129.486, 1.670, 35.399 False
108.433, 129.486, 1.640, 35.432 False
108.380, 129.486, 1.581, 35.465 False
108.328, 129.486, 1.548, 35.498 False
108.277, 129.486, 1.510, 35.531 False
108.228, 129.486, 1.468, 35.564 False
108.180, 129.486, 1.425, 35.597 False
108.133, 129.487, 1.381, 35.630 False
108.088, 129.487, 1.337, 35.663 False
108.045, 129.487, 1.293, 35.696 False
108.003, 129.487, 1.250, 35.729 False
107.962, 129.487, 1.207, 35.762 False
107.923, 129.487, 1.165, 35.795 False
107.885, 129.487, 1.124, 35.828 False
107.849, 129.487, 1.084, 35.861 False
107.813, 129.487, 1.046, 35.894 False
107.779, 129.487, 1.008, 35.927 False
107.747, 129.487, 0.972, 35.960 False
107.715, 129.487, 0.937, 35.993 False
107.685, 129.487, 0.903, 36.026 False
107.655, 129.487, 0.870, 36.059 False
107.627, 129.487, 0.838, 36.092 False
107.600, 129.487, 0.808, 36.125 False
107.574, 129.487, 0.778, 36.158 False
107.548, 129.487, 0.750, 36.191 False
107.524, 129.487, 0.722, 36.224 False
107.500, 129.487, 0.696, 36.257 False
107.478, 129.487, 0.671, 36.290 False
107.456, 129.487, 0.646, 36.323 False
107.435, 129.487, 0.622, 36.356 False
107.415, 129.487, 0.600, 36.389 False
107.395, 129.487, 0.578, 36.422 False
107.376, 129.487, 0.557, 36.455 False
107.358, 129.487, 0.536, 36.488 False
107.341, 129.487, 0.517, 36.521 False
107.324, 129.487, 0.498, 36.554 False
107.308, 129.487, 0.479, 36.587 False
107.292, 129.487, 0.462, 36.620 False
107.277, 129.487, 0.444, 36.653 False
107.263, 129.487, 0.428, 36.686 False
107.249, 129.487, 0.412, 36.719 False
107.235, 129.487, 0.397, 36.752 False
107.222, 129.487, 0.383, 36.785 False
107.210, 129.487, 0.369, 36.818 False
107.198, 129.487, 0.355, 36.851 False
107.186, 129.487, 0.342, 36.884 False
107.175, 129.487, 0.330, 36.917 False
107.164, 129.487, 0.318, 36.950 False
107.154, 129.487, 0.306, 36.983 False
107.144, 129.487, 0.295, 37.016 False
107.134, 129.487, 0.284, 37.049 False
107.125, 129.487, 0.274, 37.082 False
107.116, 129.487, 0.264, 37.115 False
107.108, 129.487, 0.254, 37.148 False
107.099, 129.487, 0.245, 37.181 False
107.091, 129.487, 0.236, 37.214 False
107.084, 129.487, 0.227, 37.247 False
107.076, 129.487, 0.219, 37.280 False
107.069, 129.487, 0.211, 37.313 False
107.062, 129.487, 0.203, 37.346 False
107.056, 129.487, 0.196, 37.379 False
107.049, 129.487, 0.189, 37.412 False
107.043, 129.487, 0.182, 37.445 False
107.037, 129.487, 0.175, 37.478 False
107.031, 129.487, 0.169, 37.511 False
107.026, 129.487, 0.162, 37.544 False
107.021, 129.488, 0.155, 37.577 False
107.016, 129.488, 0.150, 37.610 False
107.011, 129.488, 0.144, 37.643 False
107.006, 129.488, 0.139, 37.676 False
107.001, 129.488, 0.134, 37.709 False
106.997, 129.488, 0.129, 37.742 False
106.993, 129.488, 0.125, 37.775 False
106.989, 129.488, 0.120, 37.808 False
106.985, 129.488, 0.116, 37.841 False
106.981, 129.488, 0.112, 37.874 False
106.977, 129.488, 0.107, 37.907 False
106.974, 129.488, 0.104, 37.940 False
106.971, 129.488, 0.100, 37.973 False
106.967, 129.488, 0.095, 38.006 False
106.964, 129.487, 0.091, 38.039 False
106.961, 129.487, 0.088, 38.072 False
106.958, 129.487, 0.085, 38.105 False
106.956, 129.487, 0.082, 38.138 False
106.953, 129.487, 0.079, 38.171 False
106.950, 129.487, 0.076, 38.204 False
106.948, 129.487, 0.074, 38.237 False
106.946, 129.487, 0.071, 38.270 False
106.943, 129.487, 0.068, 38.303 False
106.941, 129.487, 0.066, 38.336 False
106.940, 129.487, 0.007, 38.369 False
106.939, 129.487, 0.037, 38.402 False
106.938, 129.487, 0.031, 38.435 False
106.936, 129.487, 0.048, 38.468 False
106.934, 129.487, 0.049, 38.501 False
106.933, 129.487, 0.049, 38.534 False
106.931, 129.487, 0.049, 38.567 False
106.929, 129.487, 0.049, 38.600 False
106.928, 129.487, 0.048, 38.633 False
106.926, 129.487, 0.047, 38.666 False
106.924, 129.487, 0.045, 38.699 False
106.923, 129.487, 0.044, 38.732 False
106.921, 129.487, 0.043, 38.765 False
106.920, 129.487, 0.042, 38.798 False
106.919, 129.487, 0.040, 38.831 False
106.917, 129.487, 0.039, 38.864 False
106.916, 129.487, 0.038, 38.897 False
106.915, 129.487, 0.036, 38.930 False
106.914, 129.488, 0.034, 38.963 False
106.913, 129.488, 0.034, 38.996 False
106.912, 129.488, 0.032, 39.029 False
106.911, 129.488, 0.031, 39.062 False
106.910, 129.488, 0.030, 39.095 False
106.909, 129.488, 0.020, 39.128 False
106.909, 129.488, 0.018, 39.161 False
106.909, 129.488, 0.017, 39.194 False
106.908, 129.488, 0.016, 39.227 False
106.908, 129.488, 0.015, 39.260 False
106.908, 129.488, 0.015, 39.293 False
106.907, 129.488, 0.016, 39.326 False
106.907, 129.488, 0.018, 39.359 False
106.907, 129.488, 0.021, 39.392 False
106.906, 129.488, 0.024, 39.425 False
106.906, 129.488, 0.029, 39.458 False
106.905, 129.489, 0.029, 39.491 False
106.905, 129.490, 0.046, 39.524 False
106.904, 129.490, 0.024, 39.557 False
106.903, 129.491, 0.026, 39.590 False
106.902, 129.491, 0.028, 39.623 False
106.901, 129.492, 0.031, 39.656 False
106.900, 129.493, 0.036, 39.689 False
106.899, 129.494, 0.042, 39.722 False
106.895, 129.497, 0.135, 39.755 False
106.889, 129.501, 0.178, 39.788 False
106.882, 129.506, 0.204, 39.821 False
106.875, 129.511, 0.201, 39.854 False
106.865, 129.518, 0.297, 39.887 False
106.854, 129.525, 0.330, 39.920 False
106.843, 129.534, 0.338, 39.953 False
106.832, 129.542, 0.355, 39.986 False
106.819, 129.551, 0.428, 40.019 False
106.803, 129.561, 0.485, 40.052 False
106.785, 129.569, 0.553, 40.085 False
106.766, 129.575, 0.605, 40.118 False
106.745, 129.581, 0.639, 40.151 False
106.724, 129.588, 0.640, 40.184 False
106.701, 129.593, 0.674, 40.217 False
106.678, 129.600, 0.728, 40.250 False
106.652, 129.606, 0.809, 40.283 False
106.624, 129.613, 0.860, 40.316 False
106.593, 129.619, 0.930, 40.349 False
106.563, 129.626, 0.929, 40.382 False
106.532, 129.632, 0.950, 40.415 False
106.500, 129.639, 0.973, 40.448 False
106.467, 129.645, 1.016, 40.481 False
106.433, 129.652, 1.057, 40.514 False
106.397, 129.658, 1.110, 40.547 False
106.359, 129.666, 1.156, 40.580 False
106.320, 129.673, 1.204, 40.613 False
106.279, 129.680, 1.246, 40.646 False
106.237, 129.688, 1.290, 40.679 False
106.193, 129.695, 1.326, 40.712 False
106.149, 129.703, 1.367, 40.745 False
106.103, 129.709, 1.405, 40.778 False
106.055, 129.714, 1.444, 40.811 False
106.007, 129.721, 1.479, 40.844 False
105.957, 129.728, 1.519, 40.877 False
105.906, 129.734, 1.556, 40.910 False
105.853, 129.740, 1.597, 40.943 False
105.799, 129.746, 1.634, 40.976 False
105.744, 129.753, 1.674, 41.009 False
105.688, 129.759, 1.712, 41.042 False
105.630, 129.766, 1.751, 41.075 False
105.571, 129.773, 1.788, 41.108 False
105.511, 129.779, 1.827, 41.141 False
105.450, 129.786, 1.863, 41.174 False
105.387, 129.794, 1.902, 41.207 False
105.323, 129.801, 1.938, 41.240 False
105.258, 129.808, 1.977, 41.273 False
105.192, 129.815, 2.013, 41.306 False
105.124, 129.823, 2.051, 41.339 False
105.055, 129.831, 2.086, 41.372 False
104.985, 129.839, 2.119, 41.405 False
104.914, 129.847, 2.148, 41.438 False
104.843, 129.855, 2.174, 41.471 False
104.770, 129.863, 2.197, 41.504 False
104.697, 129.871, 2.220, 41.537 False
104.623, 129.879, 2.240, 41.570 False
104.548, 129.887, 2.259, 41.603 False
104.473, 129.896, 2.277, 41.636 False
104.397, 129.904, 2.293, 41.669 False
104.321, 129.912, 2.308, 41.702 False
104.244, 129.920, 2.323, 41.735 False
104.167, 129.928, 2.336, 41.768 False
104.090, 129.936, 2.348, 41.801 False
104.012, 129.943, 2.359, 41.834 False
103.933, 129.951, 2.370, 41.867 False
103.854, 129.958, 2.379, 41.900 False
103.775, 129.966, 2.390, 41.933 False
103.696, 129.971, 2.395, 41.966 False
103.616, 129.975, 2.401, 41.999 False
103.536, 129.978, 2.407, 42.032 False
103.455, 129.981, 2.419, 42.065 False
103.374, 129.984, 2.423, 42.098 False
103.293, 129.986, 2.432, 42.131 False
103.212, 129.987, 2.435, 42.164 False
103.131, 129.988, 2.442, 42.197 False
103.049, 129.989, 2.445, 42.230 False
102.967, 129.989, 2.453, 42.263 False
102.885, 129.991, 2.462, 42.296 False
102.803, 129.993, 2.468, 42.329 False
102.721, 129.995, 2.469, 42.362 False
102.639, 129.997, 2.473, 42.395 False
102.556, 129.998, 2.475, 42.428 False
102.473, 129.999, 2.479, 42.461 False
102.391, 129.998, 2.473, 42.494 False
102.308, 129.994, 2.472, 42.527 False
102.226, 129.990, 2.475, 42.560 False
102.143, 129.986, 2.482, 42.593 False
102.060, 129.981, 2.483, 42.626 False
101.977, 129.976, 2.488, 42.659 False
101.894, 129.969, 2.484, 42.692 False
101.811, 129.963, 2.492, 42.725 False
101.729, 129.955, 2.488, 42.758 False
101.645, 129.948, 2.495, 42.791 False
101.563, 129.939, 2.490, 42.824 False
101.480, 129.930, 2.498, 42.857 False
101.397, 129.920, 2.493, 42.890 False
101.314, 129.910, 2.501, 42.923 False
101.231, 129.899, 2.495, 42.956 False
101.148, 129.887, 2.502, 42.989 False
101.065, 129.875, 2.497, 43.022 False
100.983, 129.862, 2.505, 43.055 False
100.900, 129.848, 2.499, 43.088 False
100.817, 129.835, 2.506, 43.121 False
100.735, 129.820, 2.500, 43.154 False
100.652, 129.805, 2.508, 43.187 False
100.570, 129.789, 2.501, 43.220 False
100.488, 129.773, 2.508, 43.253 False
100.405, 129.759, 2.517, 43.286 False
100.322, 129.745, 2.521, 43.319 False
100.239, 129.730, 2.515, 43.352 False
100.157, 129.716, 2.516, 43.385 False
100.074, 129.700, 2.512, 43.418 False
99.992, 129.685, 2.515, 43.451 False
99.910, 129.667, 2.505, 43.484 False
99.829, 129.646, 2.492, 43.517 False
99.748, 129.624, 2.486, 43.550 False
99.667, 129.602, 2.501, 43.583 False
99.587, 129.578, 2.494, 43.616 False
99.506, 129.554, 2.505, 43.649 False
99.427, 129.529, 2.496, 43.682 False
99.347, 129.503, 2.500, 43.715 False
99.268, 129.475, 2.490, 43.748 False
99.188, 129.447, 2.503, 43.781 False
99.110, 129.418, 2.493, 43.814 False
99.031, 129.389, 2.505, 43.847 False
98.953, 129.358, 2.494, 43.880 False
98.875, 129.327, 2.506, 43.913 False
